Date - Time,Count,Rain(inches),Date - Time 2,Stage,Flow
5/5/17 2:00,3.08,0,5/5/17 2:00,0.81,0
5/5/17 1:45,3.08,0,5/5/17 1:45,0.77,0
5/5/17 1:30,3.08,0,5/5/17 1:30,0.77,0
5/5/17 1:15,3.08,0,5/5/17 1:15,0.76,0
5/5/17 1:00,3.08,0,5/5/17 1:00,0.84,0
5/5/17 0:45,3.08,0,5/5/17 0:45,0.76,0
5/5/17 0:30,3.08,0,5/5/17 0:30,0.76,0
5/5/17 0:15,3.08,0,5/5/17 0:15,0.76,0
5/5/17 0:00,3.08,0,5/5/17 0:00,0.76,0
5/4/17 23:45,3.08,0,5/4/17 23:45,0.76,0
5/4/17 23:30,3.08,0,5/4/17 23:30,0.76,0
5/4/17 23:15,3.08,0,5/4/17 23:15,0.76,0
5/4/17 23:00,3.08,0,5/4/17 23:00,0.82,0
5/4/17 22:45,3.08,0,5/4/17 22:45,0.82,0
5/4/17 22:30,3.08,0,5/4/17 22:30,0.77,0
5/4/17 22:15,3.08,0,5/4/17 22:15,0.76,0
5/4/17 22:00,3.08,0,5/4/17 22:00,0.84,0
5/4/17 21:45,3.08,0,5/4/17 21:45,0.82,0
5/4/17 21:30,3.08,0,5/4/17 21:30,0.79,0
5/4/17 21:15,3.08,0,5/4/17 21:15,0.76,0
5/4/17 21:00,3.08,0,5/4/17 21:00,0.84,0
5/4/17 20:45,3.08,0,5/4/17 20:45,0.76,0
5/4/17 20:30,3.08,0,5/4/17 20:30,0.8,0
5/4/17 20:15,3.08,0,5/4/17 20:15,0.79,0
5/4/17 20:00,3.08,0,5/4/17 20:00,0.76,0
5/4/17 19:45,3.08,0,5/4/17 19:45,0.76,0
5/4/17 19:30,3.08,0,5/4/17 19:30,0.77,0
5/4/17 19:15,3.08,0,5/4/17 19:15,0.77,0
5/4/17 19:00,3.08,0,5/4/17 19:00,0.76,0
5/4/17 18:45,3.08,0,5/4/17 18:45,0.76,0
5/4/17 18:30,3.08,0,5/4/17 18:30,0.76,0
5/4/17 18:15,3.08,0,5/4/17 18:15,0.76,0
5/4/17 18:00,3.08,0,5/4/17 18:00,0.8,0
5/4/17 17:45,3.08,0,5/4/17 17:45,0.75,0
5/4/17 17:30,3.08,0,5/4/17 17:30,0.83,0
5/4/17 17:15,3.08,0,5/4/17 17:15,0.75,0
5/4/17 17:00,3.08,0,5/4/17 17:00,0.75,0
5/4/17 16:45,3.08,0,5/4/17 16:45,0.75,0
5/4/17 16:30,3.08,0,5/4/17 16:30,0.76,0
5/4/17 16:15,3.08,0,5/4/17 16:15,0.76,0
5/4/17 16:00,3.08,0,5/4/17 16:00,0.76,0
5/4/17 15:46,3.08,0,5/4/17 15:46,0.85,0
5/4/17 15:30,3.08,0,5/4/17 15:30,0.77,0
5/4/17 15:15,3.08,0,5/4/17 15:15,0.82,0
5/4/17 15:00,3.08,0,5/4/17 15:00,0.77,0
5/4/17 14:45,3.08,0,5/4/17 14:45,0.8,0
5/4/17 14:30,3.08,0,5/4/17 14:30,0.78,0
5/4/17 14:15,3.08,0,5/4/17 14:15,0.78,0
5/4/17 14:00,3.08,0,5/4/17 14:00,0.8,0
5/4/17 13:45,3.08,0,5/4/17 13:45,0.78,0
5/4/17 13:30,3.08,0,5/4/17 13:30,0.79,0
5/4/17 13:15,3.08,0,5/4/17 13:15,0.79,0
5/4/17 13:00,3.08,0,5/4/17 13:00,0.87,0
5/4/17 12:45,3.08,0,5/4/17 12:45,0.78,0
5/4/17 12:30,3.08,0,5/4/17 12:30,0.81,0
5/4/17 12:15,3.08,0,5/4/17 12:15,0.79,0
5/4/17 12:00,3.08,0,5/4/17 12:00,0.78,0
5/4/17 11:45,3.08,0,5/4/17 11:45,0.86,0
5/4/17 11:30,3.08,0,5/4/17 11:30,0.78,0
5/4/17 11:15,3.08,0,5/4/17 11:15,0.77,0
5/4/17 11:00,3.08,0,5/4/17 11:00,0.77,0
5/4/17 10:45,3.08,0,5/4/17 10:45,0.76,0
5/4/17 10:30,3.08,0,5/4/17 10:30,0.76,0
5/4/17 10:15,3.08,0,5/4/17 10:15,0.76,0
5/4/17 10:00,3.08,0,5/4/17 10:00,0.76,0
5/4/17 9:45,3.08,0,5/4/17 9:45,0.76,0
5/4/17 9:30,3.08,0,5/4/17 9:30,0.78,0
5/4/17 9:15,3.08,0,5/4/17 9:15,0.83,0
5/4/17 9:00,3.08,0,5/4/17 9:00,0.77,0
5/4/17 8:45,3.08,0,5/4/17 8:45,0.85,0
5/4/17 8:30,3.08,0,5/4/17 8:30,0.82,0
5/4/17 8:15,3.08,0,5/4/17 8:15,0.76,0
5/4/17 8:00,3.08,0,5/4/17 8:00,0.77,0
5/4/17 7:45,3.08,0,5/4/17 7:45,0.77,0
5/4/17 7:30,3.08,0,5/4/17 7:30,0.85,0
5/4/17 7:15,3.08,0,5/4/17 7:15,0.83,0
5/4/17 7:00,3.08,0,5/4/17 7:00,0.77,0
5/4/17 6:45,3.08,0,5/4/17 6:45,0.84,0
5/4/17 6:30,3.08,0,5/4/17 6:30,0.77,0
5/4/17 6:15,3.08,0,5/4/17 6:15,0.86,0
5/4/17 6:00,3.08,0,5/4/17 6:00,0.78,0
5/4/17 5:45,3.08,0,5/4/17 5:45,0.8,0
5/4/17 5:30,3.08,0,5/4/17 5:30,0.84,0
5/4/17 5:15,3.08,0,5/4/17 5:15,0.82,0
5/4/17 5:00,3.08,0,5/4/17 5:00,0.78,0
5/4/17 4:45,3.08,0,5/4/17 4:45,0.78,0
5/4/17 4:30,3.08,0,5/4/17 4:30,0.85,0
5/4/17 4:15,3.08,0,5/4/17 4:15,0.8,0
5/4/17 4:00,3.08,0,5/4/17 4:00,0.78,0
5/4/17 3:45,3.08,0,5/4/17 3:45,0.8,0
5/4/17 3:30,3.08,0,5/4/17 3:30,0.78,0
5/4/17 3:15,3.08,0,5/4/17 3:15,0.86,0
5/4/17 3:00,3.08,0,5/4/17 3:00,0.78,0
5/4/17 2:45,3.08,0,5/4/17 2:45,0.77,0
5/4/17 2:30,3.08,0,5/4/17 2:30,0.84,0
5/4/17 2:15,3.08,0,5/4/17 2:15,0.77,0
5/4/17 2:00,3.08,0,5/4/17 2:00,0.81,0
5/4/17 1:45,3.08,0,5/4/17 1:45,0.85,0
5/4/17 1:30,3.08,0,5/4/17 1:30,0.77,0
5/4/17 1:15,3.08,0,5/4/17 1:15,0.77,0
5/4/17 1:00,3.08,0,5/4/17 1:00,0.76,0
5/4/17 0:45,3.08,0,5/4/17 0:45,0.8,0
5/4/17 0:30,3.08,0,5/4/17 0:30,0.75,0
5/4/17 0:15,3.08,0,5/4/17 0:15,0.75,0
5/4/17 0:00,3.08,0,5/4/17 0:00,0.78,0
5/3/17 23:45,3.08,0,5/3/17 23:45,0.8,0
5/3/17 23:30,3.08,0,5/3/17 23:30,0.76,0
5/3/17 23:15,3.08,0,5/3/17 23:15,0.8,0
5/3/17 23:00,3.08,0,5/3/17 23:00,0.76,0
5/3/17 22:45,3.08,0,5/3/17 22:45,0.75,0
5/3/17 22:30,3.08,0,5/3/17 22:30,0.75,0
5/3/17 22:15,3.08,0,5/3/17 22:15,0.75,0
5/3/17 22:00,3.08,0,5/3/17 22:00,0.75,0
5/3/17 21:45,3.08,0,5/3/17 21:45,0.78,0
5/3/17 21:30,3.08,0,5/3/17 21:30,0.75,0
5/3/17 21:15,3.08,0,5/3/17 21:15,0.75,0
5/3/17 21:00,3.08,0,5/3/17 21:00,0.8,0
5/3/17 20:45,3.08,0,5/3/17 20:45,0.78,0
5/3/17 20:30,3.08,0,5/3/17 20:30,0.75,0
5/3/17 20:15,3.08,0,5/3/17 20:15,0.75,0
5/3/17 20:00,3.08,0,5/3/17 20:00,0.75,0
5/3/17 19:45,3.08,0,5/3/17 19:45,0.84,0
5/3/17 19:30,3.08,0,5/3/17 19:30,0.81,0
5/3/17 19:15,3.08,0,5/3/17 19:15,0.78,0
5/3/17 19:00,3.08,0,5/3/17 19:00,0.84,0
5/3/17 18:45,3.08,0,5/3/17 18:45,0.84,0
5/3/17 18:30,3.08,0,5/3/17 18:30,0.76,0
5/3/17 18:15,3.08,0,5/3/17 18:15,0.85,0
5/3/17 18:00,3.08,0,5/3/17 18:00,0.77,0
5/3/17 17:45,3.08,0,5/3/17 17:45,0.77,0
5/3/17 17:30,3.08,0,5/3/17 17:30,0.87,0
5/3/17 17:15,3.08,0,5/3/17 17:15,0.84,0
5/3/17 17:00,3.08,0,5/3/17 17:00,0.84,0
5/3/17 16:45,3.08,0,5/3/17 16:45,0.77,0
5/3/17 16:30,3.08,0,5/3/17 16:30,0.86,0
5/3/17 16:15,3.08,0,5/3/17 16:15,0.81,0
5/3/17 16:00,3.08,0,5/3/17 16:00,0.78,0
5/3/17 15:45,3.08,0,5/3/17 15:45,0.79,0
5/3/17 15:30,3.08,0,5/3/17 15:30,0.86,0
5/3/17 15:15,3.08,0,5/3/17 15:15,0.78,0
5/3/17 15:00,3.08,0,5/3/17 15:00,0.86,0
5/3/17 14:45,3.08,0,5/3/17 14:45,0.93,1
5/3/17 14:30,3.08,0,5/3/17 14:30,0.79,0
5/3/17 14:15,3.08,0,5/3/17 14:15,0.79,0
5/3/17 14:00,3.08,0,5/3/17 14:00,0.8,0
5/3/17 13:45,3.08,0,5/3/17 13:45,0.8,0
5/3/17 13:30,3.08,0,5/3/17 13:30,0.81,0
5/3/17 13:15,3.08,0,5/3/17 13:15,0.83,0
5/3/17 13:01,3.08,0,5/3/17 13:01,0.81,0
5/3/17 12:45,3.08,0,5/3/17 12:45,0.8,0
5/3/17 12:30,3.08,0,5/3/17 12:30,0.85,0
5/3/17 12:15,3.08,0,5/3/17 12:15,0.81,0
5/3/17 12:00,3.08,0,5/3/17 12:00,0.83,0
5/3/17 11:45,3.08,0,5/3/17 11:45,0.81,0
5/3/17 11:30,3.08,0,5/3/17 11:30,0.87,0
5/3/17 11:15,3.08,0,5/3/17 11:15,0.8,0
5/3/17 11:00,3.08,0,5/3/17 11:00,0.89,1
5/3/17 10:45,3.08,0,5/3/17 10:45,0.81,0
5/3/17 10:30,3.08,0,5/3/17 10:30,0.81,0
5/3/17 10:15,3.08,0,5/3/17 10:15,0.8,0
5/3/17 10:00,3.08,0,5/3/17 10:00,0.88,0
5/3/17 9:45,3.08,0,5/3/17 9:45,0.82,0
5/3/17 9:30,3.08,0,5/3/17 9:30,0.8,0
5/3/17 9:15,3.08,0,5/3/17 9:15,0.79,0
5/3/17 9:00,3.08,0,5/3/17 9:00,0.79,0
5/3/17 8:45,3.08,0,5/3/17 8:45,0.79,0
5/3/17 8:30,3.08,0,5/3/17 8:30,0.86,0
5/3/17 8:15,3.08,0,5/3/17 8:15,0.79,0
5/3/17 8:00,3.08,0,5/3/17 8:00,0.86,0
5/3/17 7:45,3.08,0,5/3/17 7:45,0.78,0
5/3/17 7:30,3.08,0,5/3/17 7:30,0.78,0
5/3/17 7:15,3.08,0,5/3/17 7:15,0.78,0
5/3/17 7:00,3.08,0,5/3/17 7:00,0.8,0
5/3/17 6:45,3.08,0,5/3/17 6:45,0.78,0
5/3/17 6:30,3.08,0,5/3/17 6:30,0.78,0
5/3/17 6:15,3.08,0,5/3/17 6:15,0.78,0
5/3/17 6:00,3.08,0,5/3/17 6:00,0.86,0
5/3/17 5:45,3.08,0,5/3/17 5:45,0.78,0
5/3/17 5:30,3.08,0,5/3/17 5:30,0.9,1
5/3/17 5:15,3.08,0,5/3/17 5:15,0.77,0
5/3/17 5:00,3.08,0,5/3/17 5:00,0.77,0
5/3/17 4:45,3.08,0,5/3/17 4:45,0.77,0
5/3/17 4:30,3.08,0,5/3/17 4:30,0.84,0
5/3/17 4:15,3.08,0,5/3/17 4:15,0.86,0
5/3/17 4:00,3.08,0,5/3/17 4:00,0.84,0
5/3/17 3:45,3.08,0,5/3/17 3:45,0.76,0
5/3/17 3:30,3.08,0,5/3/17 3:30,0.76,0
5/3/17 3:15,3.08,0,5/3/17 3:15,0.79,0
5/3/17 3:00,3.08,0,5/3/17 3:00,0.76,0
5/3/17 2:45,3.08,0,5/3/17 2:45,0.76,0
5/3/17 2:30,3.08,0,5/3/17 2:30,0.76,0
5/3/17 2:15,3.08,0,5/3/17 2:15,0.79,0
5/3/17 2:00,3.08,0,5/3/17 2:00,0.76,0
5/3/17 1:45,3.08,0,5/3/17 1:45,0.79,0
5/3/17 1:30,3.08,0,5/3/17 1:30,0.76,0
5/3/17 1:15,3.08,0,5/3/17 1:15,0.76,0
5/3/17 1:00,3.08,0,5/3/17 1:00,0.76,0
5/3/17 0:45,3.08,0,5/3/17 0:45,0.75,0
5/3/17 0:30,3.08,0,5/3/17 0:30,0.75,0
5/3/17 0:15,3.08,0,5/3/17 0:15,0.78,0
5/3/17 0:00,3.08,0,5/3/17 0:00,0.75,0
5/2/17 23:45,3.08,0,5/2/17 23:45,0.82,0
5/2/17 23:30,3.08,0,5/2/17 23:30,0.83,0
5/2/17 23:15,3.08,0,5/2/17 23:15,0.76,0
5/2/17 23:00,3.08,0,5/2/17 23:00,0.81,0
5/2/17 22:45,3.08,0,5/2/17 22:45,0.74,0
5/2/17 22:30,3.08,0,5/2/17 22:30,0.78,0
5/2/17 22:15,3.08,0,5/2/17 22:15,0.83,0
5/2/17 22:00,3.08,0,5/2/17 22:00,0.74,0
5/2/17 21:45,3.08,0,5/2/17 21:45,0.74,0
5/2/17 21:30,3.08,0,5/2/17 21:30,0.74,0
5/2/17 21:15,3.08,0,5/2/17 21:15,0.81,0
5/2/17 21:00,3.08,0,5/2/17 21:00,0.73,0
5/2/17 20:45,3.08,0,5/2/17 20:45,0.76,0
5/2/17 20:30,3.08,0,5/2/17 20:30,0.76,0
5/2/17 20:15,3.08,0,5/2/17 20:15,0.74,0
5/2/17 20:00,3.08,0,5/2/17 20:00,0.8,0
5/2/17 19:45,3.08,0,5/2/17 19:45,0.78,0
5/2/17 19:30,3.08,0,5/2/17 19:30,0.73,0
5/2/17 19:15,3.08,0,5/2/17 19:15,0.78,0
5/2/17 19:00,3.08,0,5/2/17 19:00,0.74,0
5/2/17 18:45,3.08,0,5/2/17 18:45,0.73,0
5/2/17 18:30,3.08,0,5/2/17 18:30,0.74,0
5/2/17 18:15,3.08,0,5/2/17 18:15,0.74,0
5/2/17 18:00,3.08,0,5/2/17 18:00,0.81,0
5/2/17 17:45,3.08,0,5/2/17 17:45,0.74,0
5/2/17 17:30,3.08,0,5/2/17 17:30,0.8,0
5/2/17 17:15,3.08,0,5/2/17 17:15,0.76,0
5/2/17 17:00,3.08,0,5/2/17 17:00,0.83,0
5/2/17 16:45,3.08,0,5/2/17 16:45,0.78,0
5/2/17 16:30,3.08,0,5/2/17 16:30,0.77,0
5/2/17 16:15,3.08,0,5/2/17 16:15,0.76,0
5/2/17 16:00,3.08,0,5/2/17 16:00,0.81,0
5/2/17 15:45,3.08,0,5/2/17 15:45,0.83,0
5/2/17 15:30,3.08,0,5/2/17 15:30,0.76,0
5/2/17 15:15,3.08,0,5/2/17 15:15,0.76,0
5/2/17 15:00,3.08,0,5/2/17 15:00,0.84,0
5/2/17 14:46,3.08,0,5/2/17 14:46,0.79,0
5/2/17 14:30,3.08,0,5/2/17 14:30,0.76,0
5/2/17 14:15,3.08,0,5/2/17 14:15,0.76,0
5/2/17 14:00,3.08,0,5/2/17 14:00,0.76,0
5/2/17 13:45,3.08,0,5/2/17 13:45,0.85,0
5/2/17 13:30,3.08,0,5/2/17 13:30,0.77,0
5/2/17 13:15,3.08,0,5/2/17 13:15,0.77,0
5/2/17 13:00,3.08,0,5/2/17 13:00,0.77,0
5/2/17 12:45,3.08,0,5/2/17 12:45,0.77,0
5/2/17 12:30,3.08,0,5/2/17 12:30,0.86,0
5/2/17 12:15,3.08,0,5/2/17 12:15,0.77,0
5/2/17 12:00,3.08,0,5/2/17 12:00,0.89,1
5/2/17 11:45,3.08,0,5/2/17 11:45,0.77,0
5/2/17 11:30,3.08,0,5/2/17 11:30,0.77,0
5/2/17 11:15,3.08,0,5/2/17 11:15,0.77,0
5/2/17 11:00,3.08,0,5/2/17 11:00,0.77,0
5/2/17 10:45,3.08,0,5/2/17 10:45,0.77,0
5/2/17 10:30,3.08,0,5/2/17 10:30,0.77,0
5/2/17 10:15,3.08,0,5/2/17 10:15,0.77,0
5/2/17 10:00,3.08,0,5/2/17 10:00,0.86,0
5/2/17 9:45,3.08,0,5/2/17 9:45,0.77,0
5/2/17 9:30,3.08,0,5/2/17 9:30,0.77,0
5/2/17 9:15,3.08,0,5/2/17 9:15,0.77,0
5/2/17 9:00,3.08,0,5/2/17 9:00,0.77,0
5/2/17 8:45,3.08,0,5/2/17 8:45,0.81,0
5/2/17 8:30,3.08,0,5/2/17 8:30,0.77,0
5/2/17 8:15,3.08,0,5/2/17 8:15,0.81,0
5/2/17 8:00,3.08,0,5/2/17 8:00,0.77,0
5/2/17 7:45,3.08,0,5/2/17 7:45,0.86,0
5/2/17 7:30,3.08,0,5/2/17 7:30,0.77,0
5/2/17 7:15,3.08,0,5/2/17 7:15,0.77,0
5/2/17 7:00,3.08,0,5/2/17 7:00,0.8,0
5/2/17 6:45,3.08,0,5/2/17 6:45,0.79,0
5/2/17 6:30,3.08,0,5/2/17 6:30,0.77,0
5/2/17 6:15,3.08,0,5/2/17 6:15,0.77,0
5/2/17 6:00,3.08,0,5/2/17 6:00,0.77,0
5/2/17 5:45,3.08,0,5/2/17 5:45,0.77,0
5/2/17 5:30,3.08,0,5/2/17 5:30,0.77,0
5/2/17 5:15,3.08,0,5/2/17 5:15,0.77,0
5/2/17 5:00,3.08,0,5/2/17 5:00,0.77,0
5/2/17 4:45,3.08,0,5/2/17 4:45,0.77,0
5/2/17 4:30,3.08,0,5/2/17 4:30,0.78,0
5/2/17 4:15,3.08,0,5/2/17 4:15,0.76,0
5/2/17 4:00,3.08,0,5/2/17 4:00,0.76,0
5/2/17 3:45,3.08,0,5/2/17 3:45,0.76,0
5/2/17 3:30,3.08,0,5/2/17 3:30,0.86,0
5/2/17 3:15,3.08,0,5/2/17 3:15,0.76,0
5/2/17 3:00,3.08,0,5/2/17 3:00,0.76,0
5/2/17 2:45,3.08,0,5/2/17 2:45,0.76,0
5/2/17 2:30,3.08,0,5/2/17 2:30,0.76,0
5/2/17 2:15,3.08,0,5/2/17 2:15,0.87,0
5/2/17 2:00,3.08,0,5/2/17 2:00,0.86,0
5/2/17 1:45,3.08,0,5/2/17 1:45,0.76,0
5/2/17 1:30,3.08,0,5/2/17 1:30,0.76,0
5/2/17 1:15,3.08,0,5/2/17 1:15,0.76,0
5/2/17 1:00,3.08,0,5/2/17 1:00,0.76,0
5/2/17 0:45,3.08,0,5/2/17 0:45,0.76,0
5/2/17 0:30,3.08,0,5/2/17 0:30,0.76,0
5/2/17 0:15,3.08,0,5/2/17 0:15,0.76,0
5/2/17 0:00,3.08,0,5/2/17 0:00,0.83,0
5/1/17 23:45,3.08,0,5/1/17 23:45,0.76,0
5/1/17 23:30,3.08,0,5/1/17 23:30,0.79,0
5/1/17 23:15,3.08,0,5/1/17 23:15,0.84,0
5/1/17 23:00,3.08,0,5/1/17 23:00,0.75,0
5/1/17 22:45,3.08,0,5/1/17 22:45,0.77,0
5/1/17 22:30,3.08,0,5/1/17 22:30,0.75,0
5/1/17 22:15,3.08,0,5/1/17 22:15,0.79,0
5/1/17 22:00,3.08,0,5/1/17 22:00,0.75,0
5/1/17 21:45,3.08,0,5/1/17 21:45,0.76,0
5/1/17 21:30,3.08,0,5/1/17 21:30,0.75,0
5/1/17 21:15,3.08,0,5/1/17 21:15,0.75,0
5/1/17 21:00,3.08,0,5/1/17 21:00,0.85,0
5/1/17 20:46,3.08,0,5/1/17 20:46,0.75,0
5/1/17 20:30,3.08,0,5/1/17 20:30,0.75,0
5/1/17 20:15,3.08,0,5/1/17 20:15,0.78,0
5/1/17 20:00,3.08,0,5/1/17 20:00,0.75,0
5/1/17 19:45,3.08,0,5/1/17 19:45,0.75,0
5/1/17 19:30,3.08,0,5/1/17 19:30,0.75,0
5/1/17 19:15,3.08,0,5/1/17 19:15,0.75,0
5/1/17 19:00,3.08,0,5/1/17 19:00,0.76,0
5/1/17 18:45,3.08,0,5/1/17 18:45,0.75,0
5/1/17 18:30,3.08,0,5/1/17 18:30,0.76,0
5/1/17 18:15,3.08,0,5/1/17 18:15,0.79,0
5/1/17 18:00,3.08,0,5/1/17 18:00,0.76,0
5/1/17 17:45,3.08,0,5/1/17 17:45,0.86,0
5/1/17 17:30,3.08,0,5/1/17 17:30,0.82,0
5/1/17 17:15,3.08,0,5/1/17 17:15,0.77,0
5/1/17 17:00,3.08,0,5/1/17 17:00,0.76,0
5/1/17 16:45,3.08,0,5/1/17 16:45,0.76,0
5/1/17 16:30,3.08,0,5/1/17 16:30,0.76,0
5/1/17 16:15,3.08,0,5/1/17 16:15,0.76,0
5/1/17 16:00,3.08,0,5/1/17 16:00,0.76,0
5/1/17 15:46,3.08,0,5/1/17 15:46,0.83,0
5/1/17 15:30,3.08,0,5/1/17 15:30,0.77,0
5/1/17 15:15,3.08,0,5/1/17 15:15,0.77,0
5/1/17 15:00,3.08,0,5/1/17 15:00,0.84,0
5/1/17 14:45,3.08,0,5/1/17 14:45,0.77,0
5/1/17 14:30,3.08,0,5/1/17 14:30,0.77,0
5/1/17 14:15,3.08,0,5/1/17 14:15,0.78,0
5/1/17 14:00,3.08,0,5/1/17 14:00,0.77,0
5/1/17 13:45,3.08,0,5/1/17 13:45,0.78,0
5/1/17 13:30,3.08,0,5/1/17 13:30,0.78,0
5/1/17 13:15,3.08,0,5/1/17 13:15,0.8,0
5/1/17 13:00,3.08,0,5/1/17 13:00,0.79,0
5/1/17 12:45,3.08,0,5/1/17 12:45,0.85,0
5/1/17 12:30,3.08,0,5/1/17 12:30,0.8,0
5/1/17 12:15,3.08,0,5/1/17 12:15,0.79,0
5/1/17 12:01,3.08,0,5/1/17 12:01,0.86,0
5/1/17 11:45,3.08,0,5/1/17 11:45,0.78,0
5/1/17 11:30,3.08,0,5/1/17 11:30,0.78,0
5/1/17 11:15,3.08,0,5/1/17 11:15,0.8,0
5/1/17 11:00,3.08,0,5/1/17 11:00,0.86,0
5/1/17 10:45,3.08,0,5/1/17 10:45,0.79,0
5/1/17 10:30,3.08,0,5/1/17 10:30,0.79,0
5/1/17 10:15,3.08,0,5/1/17 10:15,0.79,0
5/1/17 10:00,3.08,0,5/1/17 10:00,0.79,0
5/1/17 9:45,3.08,0,5/1/17 9:45,0.8,0
5/1/17 9:30,3.08,0,5/1/17 9:30,0.79,0
5/1/17 9:15,3.08,0,5/1/17 9:15,0.79,0
5/1/17 9:00,3.08,0,5/1/17 9:00,0.79,0
5/1/17 8:45,3.08,0,5/1/17 8:45,0.79,0
5/1/17 8:30,3.08,0,5/1/17 8:30,0.79,0
5/1/17 8:15,3.08,0,5/1/17 8:15,0.79,0
5/1/17 8:00,3.08,0,5/1/17 8:00,0.79,0
5/1/17 7:45,3.08,0,5/1/17 7:45,0.8,0
5/1/17 7:30,3.08,0,5/1/17 7:30,0.8,0
5/1/17 7:15,3.08,0,5/1/17 7:15,0.8,0
5/1/17 7:00,3.08,0,5/1/17 7:00,0.79,0
5/1/17 6:45,3.08,0,5/1/17 6:45,0.79,0
5/1/17 6:30,3.08,0,5/1/17 6:30,0.79,0
5/1/17 6:15,3.08,0,5/1/17 6:15,0.79,0
5/1/17 6:00,3.08,0,5/1/17 6:00,0.79,0
5/1/17 5:45,3.08,0,5/1/17 5:45,0.83,0
5/1/17 5:30,3.08,0,5/1/17 5:30,0.87,0
5/1/17 5:15,3.08,0,5/1/17 5:15,0.79,0
5/1/17 5:00,3.08,0,5/1/17 5:00,0.79,0
5/1/17 4:45,3.08,0,5/1/17 4:45,0.79,0
5/1/17 4:30,3.08,0,5/1/17 4:30,0.86,0
5/1/17 4:15,3.08,0,5/1/17 4:15,0.79,0
5/1/17 4:00,3.08,0,5/1/17 4:00,0.79,0
5/1/17 3:45,3.08,0,5/1/17 3:45,0.79,0
5/1/17 3:30,3.08,0,5/1/17 3:30,0.79,0
5/1/17 3:15,3.08,0,5/1/17 3:15,0.78,0
5/1/17 3:00,3.08,0,5/1/17 3:00,0.78,0
5/1/17 2:45,3.08,0,5/1/17 2:45,0.78,0
5/1/17 2:30,3.08,0,5/1/17 2:30,0.78,0
5/1/17 2:15,3.08,0,5/1/17 2:15,0.78,0
5/1/17 2:00,3.08,0,5/1/17 2:00,0.78,0
5/1/17 1:45,3.08,0,5/1/17 1:45,0.78,0
5/1/17 1:30,3.08,0,5/1/17 1:30,0.77,0
5/1/17 1:15,3.08,0,5/1/17 1:15,0.78,0
5/1/17 1:00,3.08,0,5/1/17 1:00,0.78,0
5/1/17 0:45,3.08,0,5/1/17 0:45,0.78,0
5/1/17 0:30,3.08,0,5/1/17 0:30,0.78,0
5/1/17 0:15,3.08,0,5/1/17 0:15,0.78,0
5/1/17 0:00,3.08,0,5/1/17 0:00,0.87,0
4/30/17 23:45,3.08,0,4/30/17 23:45,0.79,0
4/30/17 23:30,3.08,0,4/30/17 23:30,0.84,0
4/30/17 23:15,3.08,0,4/30/17 23:15,0.87,0
4/30/17 23:00,3.08,0,4/30/17 23:00,0.77,0
4/30/17 22:45,3.08,0,4/30/17 22:45,0.82,0
4/30/17 22:30,3.08,0,4/30/17 22:30,0.84,0
4/30/17 22:15,3.08,0,4/30/17 22:15,0.77,0
4/30/17 22:00,3.08,0,4/30/17 22:00,0.77,0
4/30/17 21:45,3.08,0,4/30/17 21:45,0.77,0
4/30/17 21:30,3.08,0,4/30/17 21:30,0.77,0
4/30/17 21:15,3.08,0,4/30/17 21:15,0.77,0
4/30/17 21:00,3.08,0,4/30/17 21:00,0.77,0
4/30/17 20:45,3.08,0,4/30/17 20:45,0.85,0
4/30/17 20:30,3.08,0,4/30/17 20:30,0.86,0
4/30/17 20:15,3.08,0,4/30/17 20:15,0.77,0
4/30/17 20:00,3.08,0,4/30/17 20:00,0.86,0
4/30/17 19:45,3.08,0,4/30/17 19:45,0.89,1
4/30/17 19:30,3.08,0,4/30/17 19:30,0.77,0
4/30/17 19:15,3.08,0,4/30/17 19:15,0.82,0
4/30/17 19:00,3.08,0,4/30/17 19:00,0.82,0
4/30/17 18:45,3.08,0,4/30/17 18:45,0.78,0
4/30/17 18:30,3.08,0,4/30/17 18:30,0.78,0
4/30/17 18:15,3.08,0,4/30/17 18:15,0.85,0
4/30/17 18:00,3.08,0,4/30/17 18:00,0.85,0
4/30/17 17:45,3.08,0,4/30/17 17:45,0.78,0
4/30/17 17:30,3.08,0,4/30/17 17:30,0.83,0
4/30/17 17:15,3.08,0,4/30/17 17:15,0.79,0
4/30/17 17:00,3.08,0,4/30/17 17:00,0.86,0
4/30/17 16:45,3.08,0,4/30/17 16:45,0.79,0
4/30/17 16:30,3.08,0,4/30/17 16:30,0.81,0
4/30/17 16:15,3.08,0,4/30/17 16:15,0.79,0
4/30/17 16:00,3.08,0,4/30/17 16:00,0.79,0
4/30/17 15:45,3.08,0,4/30/17 15:45,0.8,0
4/30/17 15:30,3.08,0,4/30/17 15:30,0.84,0
4/30/17 15:15,3.08,0,4/30/17 15:15,0.8,0
4/30/17 15:00,3.08,0,4/30/17 15:00,0.8,0
4/30/17 14:45,3.08,0,4/30/17 14:45,0.86,0
4/30/17 14:30,3.08,0,4/30/17 14:30,0.81,0
4/30/17 14:15,3.08,0,4/30/17 14:15,0.81,0
4/30/17 14:00,3.08,0,4/30/17 14:00,0.81,0
4/30/17 13:45,3.08,0,4/30/17 13:45,0.81,0
4/30/17 13:30,3.08,0,4/30/17 13:30,0.81,0
4/30/17 13:15,3.08,0,4/30/17 13:15,0.82,0
